name,inserted_value,name_normalized,match_status,mapping_type,is_default_new_ward,old_ward,old_district,old_province,old_ward_code,old_district_code,old_province_code,old_full_address,new_ward,new_province,new_ward_code,new_province_code,new_full_address,match_note
Xã Hương Xuân,4219,Xã Hương Xuân,MAPPED,merged,TRUE,Xã Hương Xuân,Huyện Hương Khê,Tỉnh Hà Tĩnh,18544,444,42,"Xã Hương Xuân, Huyện Hương Khê, Tỉnh Hà Tĩnh",Xã Hương Xuân,Tỉnh Hà Tĩnh,18544,42,"Xã Hương Xuân, Tỉnh Hà Tĩnh",
Xã Lộc Yên,4220,Xã Lộc Yên,MAPPED,merged,TRUE,Xã Lộc Yên,Huyện Hương Khê,Tỉnh Hà Tĩnh,18520,444,42,"Xã Lộc Yên, Huyện Hương Khê, Tỉnh Hà Tĩnh",Xã Hương Đô,Tỉnh Hà Tĩnh,18550,42,"Xã Hương Đô, Tỉnh Hà Tĩnh",
Xã Phú Gia,4221,Xã Phú Gia,MAPPED,merged,TRUE,Xã Phú Gia,Huyện Hương Khê,Tỉnh Hà Tĩnh,18529,444,42,"Xã Phú Gia, Huyện Hương Khê, Tỉnh Hà Tĩnh",Xã Hương Khê,Tỉnh Hà Tĩnh,18496,42,"Xã Hương Khê, Tỉnh Hà Tĩnh",
Xã Phú Phong,4222,Xã Phú Phong,MAPPED,merged,TRUE,Xã Phú Phong,Huyện Châu Thành,Tỉnh Tiền Giang,28588,821,82,"Xã Phú Phong, Huyện Châu Thành, Tỉnh Tiền Giang",Xã Vĩnh Kim,Tỉnh Đồng Tháp,28576,82,"Xã Vĩnh Kim, Tỉnh Đồng Tháp",
Xã Phúc Đồng,4223,Xã Phúc Đồng,MAPPED,merged,TRUE,Xã Phúc Đồng,Huyện Hương Khê,Tỉnh Hà Tĩnh,18514,444,42,"Xã Phúc Đồng, Huyện Hương Khê, Tỉnh Hà Tĩnh",Xã Hương Bình,Tỉnh Hà Tĩnh,18523,42,"Xã Hương Bình, Tỉnh Hà Tĩnh",
Xã Phúc Trạch,4224,Xã Phúc Trạch,MAPPED,merged,TRUE,Xã Phúc Trạch,Huyện Hương Khê,Tỉnh Hà Tĩnh,18547,444,42,"Xã Phúc Trạch, Huyện Hương Khê, Tỉnh Hà Tĩnh",Xã Phúc Trạch,Tỉnh Hà Tĩnh,18547,42,"Xã Phúc Trạch, Tỉnh Hà Tĩnh",
Thị trấn Phố Châu (huyện lỵ),4225,Thị trấn Phố Châu,MAPPED,merged,TRUE,Thị trấn Phố Châu,Huyện Hương Sơn,Tỉnh Hà Tĩnh,18133,439,42,"Thị trấn Phố Châu, Huyện Hương Sơn, Tỉnh Hà Tĩnh",Xã Hương Sơn,Tỉnh Hà Tĩnh,18133,42,"Xã Hương Sơn, Tỉnh Hà Tĩnh",
Thị trấn Tây Sơn,4226,Thị trấn Tây Sơn,MAPPED,merged,TRUE,Thị trấn Tây Sơn,Huyện Hương Sơn,Tỉnh Hà Tĩnh,18136,439,42,"Thị trấn Tây Sơn, Huyện Hương Sơn, Tỉnh Hà Tĩnh",Xã Sơn Tây,Tỉnh Hà Tĩnh,18172,42,"Xã Sơn Tây, Tỉnh Hà Tĩnh",
Xã An Hòa Thịnh,4227,Xã An Hòa Thịnh,MAPPED,merged,TRUE,Xã An Hòa Thịnh,Huyện Hương Sơn,Tỉnh Hà Tĩnh,18163,439,42,"Xã An Hòa Thịnh, Huyện Hương Sơn, Tỉnh Hà Tĩnh",Xã Sơn Tiến,Tỉnh Hà Tĩnh,18163,42,"Xã Sơn Tiến, Tỉnh Hà Tĩnh",
Xã Kim Hoa,4228,Xã Kim Hoa,MAPPED,merged,TRUE,Xã Kim Hoa,Huyện Hương Sơn,Tỉnh Hà Tĩnh,18211,439,42,"Xã Kim Hoa, Huyện Hương Sơn, Tỉnh Hà Tĩnh",Xã Kim Hoa,Tỉnh Hà Tĩnh,18223,42,"Xã Kim Hoa, Tỉnh Hà Tĩnh",
Xã Quang Diệm,4229,Xã Quang Diệm,MAPPED,merged,TRUE,Xã Quang Diệm,Huyện Hương Sơn,Tỉnh Hà Tĩnh,18184,439,42,"Xã Quang Diệm, Huyện Hương Sơn, Tỉnh Hà Tĩnh",Xã Sơn Giang,Tỉnh Hà Tĩnh,18184,42,"Xã Sơn Giang, Tỉnh Hà Tĩnh",
Xã Sơn Bằng,4230,Xã Sơn Bằng,MAPPED,merged,TRUE,Xã Sơn Bằng,Huyện Hương Sơn,Tỉnh Hà Tĩnh,18190,439,42,"Xã Sơn Bằng, Huyện Hương Sơn, Tỉnh Hà Tĩnh",Xã Hương Sơn,Tỉnh Hà Tĩnh,18133,42,"Xã Hương Sơn, Tỉnh Hà Tĩnh",
Xã Sơn Bình,4231,Xã Sơn Bình,MAPPED,merged,TRUE,Xã Sơn Bình,Huyện Khánh Sơn,Tỉnh Khánh Hòa,22726,575,56,"Xã Sơn Bình, Huyện Khánh Sơn, Tỉnh Khánh Hòa",Xã Khánh Sơn,Tỉnh Khánh Hòa,22714,56,"Xã Khánh Sơn, Tỉnh Khánh Hòa",
Xã Sơn Châu,4232,Xã Sơn Châu,NOT_FOUND,,,,,,,,,,,,,,,Không có trong danh mục xã cũ (có thể đã sáp nhập trước 01/07/2025)
Xã Sơn Giang,4233,Xã Sơn Giang,MAPPED,merged,TRUE,Xã Sơn Giang,Huyện Sông Hinh,Tỉnh Phú Yên,22219,561,54,"Xã Sơn Giang, Huyện Sông Hinh, Tỉnh Phú Yên",Xã Đức Bình,Tỉnh Đắk Lắk,22222,66,"Xã Đức Bình, Tỉnh Đắk Lắk",
Xã Sơn Hàm,4234,Xã Sơn Hàm,NOT_FOUND,,,,,,,,,,,,,,,Không có trong danh mục xã cũ (có thể đã sáp nhập trước 01/07/2025)
Xã Sơn Hồng,4235,Xã Sơn Hồng,MAPPED,merged,TRUE,Xã Sơn Hồng,Huyện Hương Sơn,Tỉnh Hà Tĩnh,18139,439,42,"Xã Sơn Hồng, Huyện Hương Sơn, Tỉnh Hà Tĩnh",Xã Sơn Hồng,Tỉnh Hà Tĩnh,18160,42,"Xã Sơn Hồng, Tỉnh Hà Tĩnh",
Xã Sơn Kim 1,4236,Xã Sơn Kim 1,MAPPED,unchanged,TRUE,Xã Sơn Kim 1,Huyện Hương Sơn,Tỉnh Hà Tĩnh,18196,439,42,"Xã Sơn Kim 1, Huyện Hương Sơn, Tỉnh Hà Tĩnh",Xã Sơn Kim 1,Tỉnh Hà Tĩnh,18196,42,"Xã Sơn Kim 1, Tỉnh Hà Tĩnh",
Xã Sơn Kim 2,4237,Xã Sơn Kim 2,MAPPED,unchanged,TRUE,Xã Sơn Kim 2,Huyện Hương Sơn,Tỉnh Hà Tĩnh,18199,439,42,"Xã Sơn Kim 2, Huyện Hương Sơn, Tỉnh Hà Tĩnh",Xã Sơn Kim 2,Tỉnh Hà Tĩnh,18199,42,"Xã Sơn Kim 2, Tỉnh Hà Tĩnh",
Xã Sơn Lâm,4238,Xã Sơn Lâm,MAPPED,merged,TRUE,Xã Sơn Lâm,Huyện Hương Sơn,Tỉnh Hà Tĩnh,18145,439,42,"Xã Sơn Lâm, Huyện Hương Sơn, Tỉnh Hà Tĩnh",Xã Sơn Giang,Tỉnh Hà Tĩnh,18184,42,"Xã Sơn Giang, Tỉnh Hà Tĩnh",
Xã Sơn Lễ,4239,Xã Sơn Lễ,MAPPED,merged,TRUE,Xã Sơn Lễ,Huyện Hương Sơn,Tỉnh Hà Tĩnh,18148,439,42,"Xã Sơn Lễ, Huyện Hương Sơn, Tỉnh Hà Tĩnh",Xã Sơn Tiến,Tỉnh Hà Tĩnh,18163,42,"Xã Sơn Tiến, Tỉnh Hà Tĩnh",
Xã Sơn Lĩnh,4240,Xã Sơn Lĩnh,MAPPED,merged,TRUE,Xã Sơn Lĩnh,Huyện Hương Sơn,Tỉnh Hà Tĩnh,18160,439,42,"Xã Sơn Lĩnh, Huyện Hương Sơn, Tỉnh Hà Tĩnh",Xã Sơn Hồng,Tỉnh Hà Tĩnh,18160,42,"Xã Sơn Hồng, Tỉnh Hà Tĩnh",
Xã Sơn Long,4241,Xã Sơn Long,MAPPED,merged,TRUE,Xã Sơn Long,Huyện Sơn Hòa,Tỉnh Phú Yên,22177,560,54,"Xã Sơn Long, Huyện Sơn Hòa, Tỉnh Phú Yên",Xã Vân Hòa,Tỉnh Đắk Lắk,22177,66,"Xã Vân Hòa, Tỉnh Đắk Lắk",
Xã Sơn Ninh,4242,Xã Sơn Ninh,MAPPED,merged,TRUE,Xã Sơn Ninh,Huyện Hương Sơn,Tỉnh Hà Tĩnh,18175,439,42,"Xã Sơn Ninh, Huyện Hương Sơn, Tỉnh Hà Tĩnh",Xã Hương Sơn,Tỉnh Hà Tĩnh,18133,42,"Xã Hương Sơn, Tỉnh Hà Tĩnh",
Xã Sơn Phú,4243,Xã Sơn Phú,MAPPED,merged,TRUE,Xã Sơn Phú,Huyện Hương Sơn,Tỉnh Hà Tĩnh,18217,439,42,"Xã Sơn Phú, Huyện Hương Sơn, Tỉnh Hà Tĩnh",Xã Hương Sơn,Tỉnh Hà Tĩnh,18133,42,"Xã Hương Sơn, Tỉnh Hà Tĩnh",
Xã Sơn Tây,4244,Xã Sơn Tây,MAPPED,merged,TRUE,Xã Sơn Tây,Huyện Hương Sơn,Tỉnh Hà Tĩnh,18172,439,42,"Xã Sơn Tây, Huyện Hương Sơn, Tỉnh Hà Tĩnh",Xã Sơn Tây,Tỉnh Hà Tĩnh,18172,42,"Xã Sơn Tây, Tỉnh Hà Tĩnh",
Xã Sơn Tiến,4245,Xã Sơn Tiến,MAPPED,merged,TRUE,Xã Sơn Tiến,Huyện Hương Sơn,Tỉnh Hà Tĩnh,18142,439,42,"Xã Sơn Tiến, Huyện Hương Sơn, Tỉnh Hà Tĩnh",Xã Sơn Tiến,Tỉnh Hà Tĩnh,18163,42,"Xã Sơn Tiến, Tỉnh Hà Tĩnh",
Xã Sơn Trà,4246,Xã Sơn Trà,MAPPED,merged,TRUE,Xã Sơn Trà,Huyện Trà Bồng,Tỉnh Quảng Ngãi,21148,525,51,"Xã Sơn Trà, Huyện Trà Bồng, Tỉnh Quảng Ngãi",Xã Tây Trà,Tỉnh Quảng Ngãi,21154,51,"Xã Tây Trà, Tỉnh Quảng Ngãi",
Xã Sơn Trung,4247,Xã Sơn Trung,MAPPED,merged,TRUE,Xã Sơn Trung,Huyện Sơn Hà,Tỉnh Quảng Ngãi,21310,529,51,"Xã Sơn Trung, Huyện Sơn Hà, Tỉnh Quảng Ngãi",Xã Sơn Thủy,Tỉnh Quảng Ngãi,21319,51,"Xã Sơn Thủy, Tỉnh Quảng Ngãi",
Xã Sơn Trường,4248,Xã Sơn Trường,NOT_FOUND,,,,,,,,,,,,,,,Không có trong danh mục xã cũ (có thể đã sáp nhập trước 01/07/2025)
Xã Tân Mỹ Hà,4249,Xã Tân Mỹ Hà,MAPPED,merged,TRUE,Xã Tân Mỹ Hà,Huyện Hương Sơn,Tỉnh Hà Tĩnh,18181,439,42,"Xã Tân Mỹ Hà, Huyện Hương Sơn, Tỉnh Hà Tĩnh",Xã Tứ Mỹ,Tỉnh Hà Tĩnh,18202,42,"Xã Tứ Mỹ, Tỉnh Hà Tĩnh",
Xã Kỳ Đồng (huyện lỵ),4250,Xã Kỳ Đồng,NOT_FOUND,,,,,,,,,,,,,,,Không có trong danh mục xã cũ (có thể đã sáp nhập trước 01/07/2025)
Xã Kỳ Bắc,4251,Xã Kỳ Bắc,MAPPED,merged,TRUE,Xã Kỳ Bắc,Huyện Kỳ Anh,Tỉnh Hà Tĩnh,18760,447,42,"Xã Kỳ Bắc, Huyện Kỳ Anh, Tỉnh Hà Tĩnh",Xã Kỳ Xuân,Tỉnh Hà Tĩnh,18766,42,"Xã Kỳ Xuân, Tỉnh Hà Tĩnh",
Xã Kỳ Châu,4252,Xã Kỳ Châu,MAPPED,merged,TRUE,Xã Kỳ Châu,Huyện Kỳ Anh,Tỉnh Hà Tĩnh,18811,447,42,"Xã Kỳ Châu, Huyện Kỳ Anh, Tỉnh Hà Tĩnh",Phường Sông Trí,Tỉnh Hà Tĩnh,18754,42,"Phường Sông Trí, Tỉnh Hà Tĩnh",
Xã Kỳ Giang,4253,Xã Kỳ Giang,MAPPED,merged,TRUE,Xã Kỳ Giang,Huyện Kỳ Anh,Tỉnh Hà Tĩnh,18772,447,42,"Xã Kỳ Giang, Huyện Kỳ Anh, Tỉnh Hà Tĩnh",Xã Kỳ Anh,Tỉnh Hà Tĩnh,18775,42,"Xã Kỳ Anh, Tỉnh Hà Tĩnh",
Xã Kỳ Hải,4254,Xã Kỳ Hải,MAPPED,merged,TRUE,Xã Kỳ Hải,Huyện Kỳ Anh,Tỉnh Hà Tĩnh,18802,447,42,"Xã Kỳ Hải, Huyện Kỳ Anh, Tỉnh Hà Tĩnh",Phường Hải Ninh,Tỉnh Hà Tĩnh,18781,42,"Phường Hải Ninh, Tỉnh Hà Tĩnh",
Xã Kỳ Khang,4255,Xã Kỳ Khang,MAPPED,merged,TRUE,Xã Kỳ Khang,Huyện Kỳ Anh,Tỉnh Hà Tĩnh,18778,447,42,"Xã Kỳ Khang, Huyện Kỳ Anh, Tỉnh Hà Tĩnh",Xã Kỳ Khang,Tỉnh Hà Tĩnh,18790,42,"Xã Kỳ Khang, Tỉnh Hà Tĩnh",
Xã Kỳ Lạc,4256,Xã Kỳ Lạc,MAPPED,merged,TRUE,Xã Kỳ Lạc,Huyện Kỳ Anh,Tỉnh Hà Tĩnh,18850,447,42,"Xã Kỳ Lạc, Huyện Kỳ Anh, Tỉnh Hà Tĩnh",Xã Kỳ Lạc,Tỉnh Hà Tĩnh,18838,42,"Xã Kỳ Lạc, Tỉnh Hà Tĩnh",
Xã Kỳ Phong,4257,Xã Kỳ Phong,MAPPED,merged,TRUE,Xã Kỳ Phong,Huyện Kỳ Anh,Tỉnh Hà Tĩnh,18766,447,42,"Xã Kỳ Phong, Huyện Kỳ Anh, Tỉnh Hà Tĩnh",Xã Kỳ Xuân,Tỉnh Hà Tĩnh,18766,42,"Xã Kỳ Xuân, Tỉnh Hà Tĩnh",
Xã Kỳ Phú,4258,Xã Kỳ Phú,MAPPED,merged,TRUE,Xã Kỳ Phú,Huyện Kỳ Anh,Tỉnh Hà Tĩnh,18763,447,42,"Xã Kỳ Phú, Huyện Kỳ Anh, Tỉnh Hà Tĩnh",Xã Kỳ Anh,Tỉnh Hà Tĩnh,18775,42,"Xã Kỳ Anh, Tỉnh Hà Tĩnh",
Xã Kỳ Sơn,4259,Xã Kỳ Sơn,MAPPED,merged,TRUE,Xã Kỳ Sơn,Huyện Kỳ Anh,Tỉnh Hà Tĩnh,18844,447,42,"Xã Kỳ Sơn, Huyện Kỳ Anh, Tỉnh Hà Tĩnh",Xã Kỳ Thượng,Tỉnh Hà Tĩnh,18844,42,"Xã Kỳ Thượng, Tỉnh Hà Tĩnh",
Xã Kỳ Tân,4260,Xã Kỳ Tân,MAPPED,merged,TRUE,Xã Kỳ Tân,Huyện Kỳ Anh,Tỉnh Hà Tĩnh,18814,447,42,"Xã Kỳ Tân, Huyện Kỳ Anh, Tỉnh Hà Tĩnh",Xã Kỳ Hoa,Tỉnh Hà Tĩnh,18814,42,"Xã Kỳ Hoa, Tỉnh Hà Tĩnh",
Xã Kỳ Tây,4261,Xã Kỳ Tây,MAPPED,merged,TRUE,Xã Kỳ Tây,Huyện Kỳ Anh,Tỉnh Hà Tĩnh,18793,447,42,"Xã Kỳ Tây, Huyện Kỳ Anh, Tỉnh Hà Tĩnh",Xã Kỳ Văn,Tỉnh Hà Tĩnh,18787,42,"Xã Kỳ Văn, Tỉnh Hà Tĩnh",
Xã Kỳ Thọ,4262,Xã Kỳ Thọ,MAPPED,merged,TRUE,Xã Kỳ Thọ,Huyện Kỳ Anh,Tỉnh Hà Tĩnh,18790,447,42,"Xã Kỳ Thọ, Huyện Kỳ Anh, Tỉnh Hà Tĩnh",Xã Kỳ Khang,Tỉnh Hà Tĩnh,18790,42,"Xã Kỳ Khang, Tỉnh Hà Tĩnh",
Xã Kỳ Thư,4263,Xã Kỳ Thư,MAPPED,merged,TRUE,Xã Kỳ Thư,Huyện Kỳ Anh,Tỉnh Hà Tĩnh,18805,447,42,"Xã Kỳ Thư, Huyện Kỳ Anh, Tỉnh Hà Tĩnh",Xã Kỳ Khang,Tỉnh Hà Tĩnh,18790,42,"Xã Kỳ Khang, Tỉnh Hà Tĩnh",
Xã Kỳ Thượng,4264,Xã Kỳ Thượng,MAPPED,merged,TRUE,Xã Kỳ Thượng,Huyện Kỳ Anh,Tỉnh Hà Tĩnh,18799,447,42,"Xã Kỳ Thượng, Huyện Kỳ Anh, Tỉnh Hà Tĩnh",Xã Kỳ Thượng,Tỉnh Hà Tĩnh,18844,42,"Xã Kỳ Thượng, Tỉnh Hà Tĩnh",
Xã Kỳ Tiến,4265,Xã Kỳ Tiến,MAPPED,merged,TRUE,Xã Kỳ Tiến,Huyện Kỳ Anh,Tỉnh Hà Tĩnh,18769,447,42,"Xã Kỳ Tiến, Huyện Kỳ Anh, Tỉnh Hà Tĩnh",Xã Kỳ Anh,Tỉnh Hà Tĩnh,18775,42,"Xã Kỳ Anh, Tỉnh Hà Tĩnh",
Xã Kỳ Trung,4266,Xã Kỳ Trung,MAPPED,merged,TRUE,Xã Kỳ Trung,Huyện Kỳ Anh,Tỉnh Hà Tĩnh,18787,447,42,"Xã Kỳ Trung, Huyện Kỳ Anh, Tỉnh Hà Tĩnh",Xã Kỳ Văn,Tỉnh Hà Tĩnh,18787,42,"Xã Kỳ Văn, Tỉnh Hà Tĩnh",
Xã Kỳ Văn,4267,Xã Kỳ Văn,MAPPED,merged,TRUE,Xã Kỳ Văn,Huyện Kỳ Anh,Tỉnh Hà Tĩnh,18784,447,42,"Xã Kỳ Văn, Huyện Kỳ Anh, Tỉnh Hà Tĩnh",Xã Kỳ Văn,Tỉnh Hà Tĩnh,18787,42,"Xã Kỳ Văn, Tỉnh Hà Tĩnh",
Xã Kỳ Xuân,4268,Xã Kỳ Xuân,MAPPED,merged,TRUE,Xã Kỳ Xuân,Huyện Kỳ Anh,Tỉnh Hà Tĩnh,18757,447,42,"Xã Kỳ Xuân, Huyện Kỳ Anh, Tỉnh Hà Tĩnh",Xã Kỳ Xuân,Tỉnh Hà Tĩnh,18766,42,"Xã Kỳ Xuân, Tỉnh Hà Tĩnh",
Xã Lâm Hợp,4269,Xã Lâm Hợp,MAPPED,merged,TRUE,Xã Lâm Hợp,Huyện Kỳ Anh,Tỉnh Hà Tĩnh,18838,447,42,"Xã Lâm Hợp, Huyện Kỳ Anh, Tỉnh Hà Tĩnh",Xã Kỳ Lạc,Tỉnh Hà Tĩnh,18838,42,"Xã Kỳ Lạc, Tỉnh Hà Tĩnh",
Thị trấn Lộc Hà (huyện lỵ),4270,Thị trấn Lộc Hà,MAPPED,merged,TRUE,Thị trấn Lộc Hà,Huyện Thạch Hà,Tỉnh Hà Tĩnh,18568,445,42,"Thị trấn Lộc Hà, Huyện Thạch Hà, Tỉnh Hà Tĩnh",Xã Lộc Hà,Tỉnh Hà Tĩnh,18568,42,"Xã Lộc Hà, Tỉnh Hà Tĩnh",
Xã Bình An,4271,Xã Bình An,MAPPED,merged,TRUE,Xã Bình An,Huyện Thạch Hà,Tỉnh Hà Tĩnh,18430,445,42,"Xã Bình An, Huyện Thạch Hà, Tỉnh Hà Tĩnh",Xã Lộc Hà,Tỉnh Hà Tĩnh,18568,42,"Xã Lộc Hà, Tỉnh Hà Tĩnh",
Xã Hộ Độ,4272,Xã Hộ Độ,MAPPED,merged,TRUE,Xã Hộ Độ,Thành phố Hà Tĩnh,Tỉnh Hà Tĩnh,18598,436,42,"Xã Hộ Độ, Thành phố Hà Tĩnh, Tỉnh Hà Tĩnh",Phường Trần Phú,Tỉnh Hà Tĩnh,18100,42,"Phường Trần Phú, Tỉnh Hà Tĩnh",
Xã Hồng Lộc,4273,Xã Hồng Lộc,MAPPED,merged,TRUE,Xã Hồng Lộc,Huyện Thạch Hà,Tỉnh Hà Tĩnh,18412,445,42,"Xã Hồng Lộc, Huyện Thạch Hà, Tỉnh Hà Tĩnh",Xã Hồng Lộc,Tỉnh Hà Tĩnh,18409,42,"Xã Hồng Lộc, Tỉnh Hà Tĩnh",
Xã Ích Hậu,4274,Xã Ích Hậu,MAPPED,merged,TRUE,Xã Ích Hậu,Huyện Thạch Hà,Tỉnh Hà Tĩnh,18457,445,42,"Xã Ích Hậu, Huyện Thạch Hà, Tỉnh Hà Tĩnh",Xã Đông Kinh,Tỉnh Hà Tĩnh,18586,42,"Xã Đông Kinh, Tỉnh Hà Tĩnh",
Xã Mai Phụ,4275,Xã Mai Phụ,MAPPED,merged,TRUE,Xã Mai Phụ,Huyện Thạch Hà,Tỉnh Hà Tĩnh,18670,445,42,"Xã Mai Phụ, Huyện Thạch Hà, Tỉnh Hà Tĩnh",Xã Mai Phụ,Tỉnh Hà Tĩnh,18583,42,"Xã Mai Phụ, Tỉnh Hà Tĩnh",
Xã Phù Lưu,4276,Xã Phù Lưu,MAPPED,merged,TRUE,Xã Phù Lưu,Huyện Thạch Hà,Tỉnh Hà Tĩnh,18493,445,42,"Xã Phù Lưu, Huyện Thạch Hà, Tỉnh Hà Tĩnh",Xã Mai Phụ,Tỉnh Hà Tĩnh,18583,42,"Xã Mai Phụ, Tỉnh Hà Tĩnh",
Xã Tân Lộc,4277,Xã Tân Lộc,MAPPED,merged,TRUE,Xã Tân Lộc,Huyện Thạch Hà,Tỉnh Hà Tĩnh,18409,445,42,"Xã Tân Lộc, Huyện Thạch Hà, Tỉnh Hà Tĩnh",Xã Hồng Lộc,Tỉnh Hà Tĩnh,18409,42,"Xã Hồng Lộc, Tỉnh Hà Tĩnh",
Xã Thạch Châu,4278,Xã Thạch Châu,MAPPED,merged,TRUE,Xã Thạch Châu,Huyện Thạch Hà,Tỉnh Hà Tĩnh,18583,445,42,"Xã Thạch Châu, Huyện Thạch Hà, Tỉnh Hà Tĩnh",Xã Mai Phụ,Tỉnh Hà Tĩnh,18583,42,"Xã Mai Phụ, Tỉnh Hà Tĩnh",
Xã Thạch Kim,4279,Xã Thạch Kim,MAPPED,merged,TRUE,Xã Thạch Kim,Huyện Thạch Hà,Tỉnh Hà Tĩnh,18580,445,42,"Xã Thạch Kim, Huyện Thạch Hà, Tỉnh Hà Tĩnh",Xã Lộc Hà,Tỉnh Hà Tĩnh,18568,42,"Xã Lộc Hà, Tỉnh Hà Tĩnh",
Xã Thạch Mỹ,4280,Xã Thạch Mỹ,MAPPED,merged,TRUE,Xã Thạch Mỹ,Huyện Thạch Hà,Tỉnh Hà Tĩnh,18577,445,42,"Xã Thạch Mỹ, Huyện Thạch Hà, Tỉnh Hà Tĩnh",Xã Mai Phụ,Tỉnh Hà Tĩnh,18583,42,"Xã Mai Phụ, Tỉnh Hà Tĩnh",
Xã Thịnh Lộc,4281,Xã Thịnh Lộc,MAPPED,merged,TRUE,Xã Thịnh Lộc,Huyện Thạch Hà,Tỉnh Hà Tĩnh,18421,445,42,"Xã Thịnh Lộc, Huyện Thạch Hà, Tỉnh Hà Tĩnh",Xã Lộc Hà,Tỉnh Hà Tĩnh,18568,42,"Xã Lộc Hà, Tỉnh Hà Tĩnh",
Thị trấn Tiên Điền (huyện lỵ),4282,Thị trấn Tiên Điền,MAPPED,merged,TRUE,Thị trấn Tiên Điền,Huyện Nghi Xuân,Tỉnh Hà Tĩnh,18373,442,42,"Thị trấn Tiên Điền, Huyện Nghi Xuân, Tỉnh Hà Tĩnh",Xã Tiên Điền,Tỉnh Hà Tĩnh,18373,42,"Xã Tiên Điền, Tỉnh Hà Tĩnh",
Thị trấn Xuân An,4283,Thị trấn Xuân An,MAPPED,merged,TRUE,Thị trấn Xuân An,Huyện Nghi Xuân,Tỉnh Hà Tĩnh,18352,442,42,"Thị trấn Xuân An, Huyện Nghi Xuân, Tỉnh Hà Tĩnh",Xã Nghi Xuân,Tỉnh Hà Tĩnh,18352,42,"Xã Nghi Xuân, Tỉnh Hà Tĩnh",
Xã Cổ Đạm,4284,Xã Cổ Đạm,MAPPED,merged,TRUE,Xã Cổ Đạm,Huyện Nghi Xuân,Tỉnh Hà Tĩnh,18391,442,42,"Xã Cổ Đạm, Huyện Nghi Xuân, Tỉnh Hà Tĩnh",Xã Cổ Đạm,Tỉnh Hà Tĩnh,18394,42,"Xã Cổ Đạm, Tỉnh Hà Tĩnh",
Xã Cương Gián,4285,Xã Cương Gián,MAPPED,merged,TRUE,Xã Cương Gián,Huyện Nghi Xuân,Tỉnh Hà Tĩnh,18403,442,42,"Xã Cương Gián, Huyện Nghi Xuân, Tỉnh Hà Tĩnh",Xã Cổ Đạm,Tỉnh Hà Tĩnh,18394,42,"Xã Cổ Đạm, Tỉnh Hà Tĩnh",
Xã Đan Trường,4286,Xã Đan Trường,MAPPED,merged,TRUE,Xã Đan Trường,Huyện Nghi Xuân,Tỉnh Hà Tĩnh,18358,442,42,"Xã Đan Trường, Huyện Nghi Xuân, Tỉnh Hà Tĩnh",Xã Đan Hải,Tỉnh Hà Tĩnh,18364,42,"Xã Đan Hải, Tỉnh Hà Tĩnh",
Xã Xuân Giang,4287,Xã Xuân Giang,MAPPED,merged,TRUE,Xã Xuân Giang,Huyện Nghi Xuân,Tỉnh Hà Tĩnh,18370,442,42,"Xã Xuân Giang, Huyện Nghi Xuân, Tỉnh Hà Tĩnh",Xã Nghi Xuân,Tỉnh Hà Tĩnh,18352,42,"Xã Nghi Xuân, Tỉnh Hà Tĩnh",
Xã Xuân Hải,4288,Xã Xuân Hải,MAPPED,merged,TRUE,Xã Xuân Hải,Huyện Nghi Xuân,Tỉnh Hà Tĩnh,18367,442,42,"Xã Xuân Hải, Huyện Nghi Xuân, Tỉnh Hà Tĩnh",Xã Đan Hải,Tỉnh Hà Tĩnh,18364,42,"Xã Đan Hải, Tỉnh Hà Tĩnh",
Xã Xuân Hội,4289,Xã Xuân Hội,MAPPED,merged,TRUE,Xã Xuân Hội,Huyện Nghi Xuân,Tỉnh Hà Tĩnh,18355,442,42,"Xã Xuân Hội, Huyện Nghi Xuân, Tỉnh Hà Tĩnh",Xã Đan Hải,Tỉnh Hà Tĩnh,18364,42,"Xã Đan Hải, Tỉnh Hà Tĩnh",
Xã Xuân Hồng,4290,Xã Xuân Hồng,MAPPED,merged,TRUE,Xã Xuân Hồng,Huyện Nghi Xuân,Tỉnh Hà Tĩnh,18388,442,42,"Xã Xuân Hồng, Huyện Nghi Xuân, Tỉnh Hà Tĩnh",Xã Nghi Xuân,Tỉnh Hà Tĩnh,18352,42,"Xã Nghi Xuân, Tỉnh Hà Tĩnh",
Xã Xuân Lam,4291,Xã Xuân Lam,MAPPED,merged,TRUE,Xã Xuân Lam,Huyện Nghi Xuân,Tỉnh Hà Tĩnh,18400,442,42,"Xã Xuân Lam, Huyện Nghi Xuân, Tỉnh Hà Tĩnh",Phường Bắc Hồng Lĩnh,Tỉnh Hà Tĩnh,18115,42,"Phường Bắc Hồng Lĩnh, Tỉnh Hà Tĩnh",
Xã Xuân Liên,4292,Xã Xuân Liên,MAPPED,merged,TRUE,Xã Xuân Liên,Huyện Nghi Xuân,Tỉnh Hà Tĩnh,18394,442,42,"Xã Xuân Liên, Huyện Nghi Xuân, Tỉnh Hà Tĩnh",Xã Cổ Đạm,Tỉnh Hà Tĩnh,18394,42,"Xã Cổ Đạm, Tỉnh Hà Tĩnh",
